"Version","Task","Concept","Att 1 - Verpflegung","Att 2 - Kundenbewertung","Att 3 - Art des Hotels","Att 4 - Meerblick","Att 5 - Preis","Att 6 - Zimmerkategorie"
8,7,3,1,2,3,2,2,1
8,7,4,3,1,3,2,2,3
8,7,5,2,2,1,1,1,1
8,8,1,1,3,2,3,2,2
8,8,2,3,2,1,1,2,3
8,8,3,2,1,3,2,1,1
8,8,4,2,2,1,2,3,1
8,8,5,1,3,2,3,3,2
8,9,1,3,1,2,1,1,2
8,9,2,1,1,3,1,1,2
8,9,3,3,3,2,3,3,3
8,9,4,2,2,1,2,2,1
8,9,5,1,3,3,3,3,3
8,10,1,2,1,3,3,2,3
8,10,2,1,3,1,2,1,2
8,10,3,2,1,2,1,3,3
8,10,4,3,2,1,3,2,2
8,10,5,3,2,2,1,3,1
8,11,1,1,3,3,2,1,1
8,11,2,2,1,1,3,3,2
8,11,3,3,2,2,1,2,3
8,11,4,1,2,1,1,3,3
8,11,5,3,3,3,2,1,1
8,12,1,1,1,3,3,3,1
8,12,2,2,3,2,3,2,1
8,12,3,1,1,3,2,1,2
8,12,4,2,3,2,2,2,2
8,12,5,3,2,1,1,3,3
8,13,1,1,1,2,2,3,1
8,13,2,2,3,1,1,1,3
8,13,3,1,1,3,2,2,3
8,13,4,3,3,1,3,1,1
8,13,5,3,2,3,3,2,2
8,14,1,2,3,1,2,2,3
8,14,2,1,1,1,3,2,1
8,14,3,1,2,2,1,1,2
8,14,4,3,3,3,2,3,3
8,14,5,2,2,2,1,1,2
8,15,1,3,1,2,3,1,1
8,15,2,2,2,3,3,3,1
8,15,3,2,2,3,1,3,2
8,15,4,1,3,1,2,2,3
8,15,5,3,1,2,1,1,2
8,16,1,2,2,3,3,1,3
8,16,2,1,3,3,1,2,2
8,16,3,3,2,2,2,3,1
8,16,4,3,1,1,2,3,2
8,16,5,1,3,2,1,2,1
8,17,1,1,3,2,1,3,1
8,17,2,2,1,2,2,1,3
8,17,3,3,3,1,3,3,2
8,17,4,3,2,3,2,2,2
8,17,5,2,1,1,3,1,3
8,18,1,2,2,1,3,2,1
8,18,2,3,3,2,2,3,2
8,18,3,2,1,3,3,2,3
8,18,4,1,1,3,1,1,3
8,18,5,1,2,1,1,1,1
8,19,1,1,3,1,3,1,2
8,19,2,3,1,1,3,2,2
8,19,3,1,2,2,2,3,3
8,19,4,3,1,2,1,2,3
8,19,5,2,3,3,1,1,1
8,20,1,2,3,1,1,3,3
8,20,2,3,2,3,2,1,1
8,20,3,3,3,2,3,2,3
8,20,4,2,2,3,2,3,1
8,20,5,1,1,1,1,1,2
8,21,1,2,1,1,2,3,1
8,21,2,1,2,2,3,2,2
8,21,3,2,1,2,2,2,2
8,21,4,3,3,1,1,1,3
8,21,5,1,2,3,3,3,1
9,1,1,1,2,2,2,1,3
9,1,2,2,3,2,3,1,1
9,1,3,1,1,3,1,3,3
9,1,4,3,2,1,2,2,2
9,1,5,3,3,3,1,2,1
9,2,1,3,3,2,2,1,3
9,2,2,3,1,2,1,2,1
9,2,3,2,3,3,3,3,2
9,2,4,2,1,3,3,3,2
9,2,5,1,2,1,1,2,1
9,3,1,1,1,1,3,3,3
9,3,2,3,3,2,1,2,1
9,3,3,3,2,3,3,3,3
9,3,4,2,2,3,2,1,2
9,3,5,1,1,1,2,1,2
9,4,1,3,1,1,3,1,1
9,4,2,2,3,1,1,3,2
9,4,3,1,1,3,2,2,3
9,4,4,2,3,3,2,2,3
9,4,5,1,2,2,1,3,2
9,5,1,3,1,1,2,3,3
9,5,2,1,3,3,1,2,2
9,5,3,3,2,3,1,3,3
9,5,4,2,2,2,3,1,1
9,5,5,2,1,2,3,1,1
9,6,1,2,2,2,3,2,2
9,6,2,1,2,2,3,1,2
9,6,3,3,1,3,1,3,3
9,6,4,1,3,1,2,1,1
9,6,5,2,3,1,2,2,1
9,7,1,1,1,2,2,3,1
9,7,2,1,3,1,3,3,1
9,7,3,3,3,3,3,1,2
9,7,4,2,2,1,1,2,3
9,7,5,2,1,2,1,1,3
9,8,1,2,1,1,1,1,1
9,8,2,1,3,2,3,3,3
9,8,3,3,2,3,2,1,2
9,8,4,3,2,3,2,2,2
9,8,5,2,1,2,3,2,3
9,9,1,1,3,3,2,2,2
9,9,2,3,3,1,2,3,2
9,9,3,3,2,1,1,3,1
9,9,4,1,2,3,1,2,1
9,9,5,2,1,2,3,1,3
9,10,1,2,2,2,2,3,3
9,10,2,1,2,1,3,2,3
9,10,3,3,1,3,3,2,1
9,10,4,2,1,2,1,3,2
9,10,5,1,3,1,1,1,2
9,11,1,1,2,2,3,3,3
9,11,2,2,1,1,1,2,2
9,11,3,3,3,2,2,1,1
9,11,4,3,3,3,2,1,1
9,11,5,1,1,3,3,3,2
9,12,1,1,1,2,3,3,2
9,12,2,2,3,3,1,1,3
9,12,3,1,3,3,1,2,1
9,12,4,2,2,1,2,1,3
9,12,5,3,2,1,2,2,1
9,13,1,2,3,3,3,3,1
9,13,2,3,1,2,2,2,2
9,13,3,1,1,3,1,2,3
9,13,4,2,3,2,2,3,1
9,13,5,3,2,1,3,1,2
9,14,1,3,2,2,1,1,3
9,14,2,2,1,1,2,3,2
9,14,3,2,3,3,3,2,2
9,14,4,1,1,2,2,3,1
9,14,5,3,2,1,1,1,3
9,15,1,1,3,1,3,1,3
9,15,2,1,2,3,1,1,1
9,15,3,2,1,2,2,3,2
9,15,4,3,3,1,3,2,3
9,15,5,3,2,3,1,3,1
9,16,1,1,1,3,2,1,3
9,16,2,1,2,2,2,2,3
9,16,3,2,3,1,1,3,2
9,16,4,2,3,2,1,2,1
9,16,5,3,1,3,3,1,1
9,17,1,3,3,2,1,1,2
9,17,2,2,2,1,3,2,1
9,17,3,3,2,1,3,2,2
9,17,4,2,3,3,2,3,3
9,17,5,1,1,2,1,1,1
9,18,1,2,3,2,1,1,1
9,18,2,3,1,1,3,3,1
9,18,3,1,2,1,2,2,2
9,18,4,3,1,3,3,3,3
9,18,5,1,2,3,2,2,3
9,19,1,1,1,1,1,3,1
9,19,2,3,3,2,2,2,3
9,19,3,2,2,3,3,1,2
9,19,4,2,1,3,1,2,2
9,19,5,1,3,1,3,3,3
9,20,1,2,1,1,1,2,3
9,20,2,2,1,1,2,1,1
9,20,3,1,3,3,3,3,1
9,20,4,3,2,2,2,1,2
9,20,5,3,2,2,1,3,2
9,21,1,1,3,3,2,1,2
9,21,2,1,3,2,3,2,2
9,21,3,3,2,2,3,2,3
9,21,4,2,2,1,1,3,1
9,21,5,3,1,3,2,1,3
10,1,1,3,1,2,3,2,1
10,1,2,2,2,3,1,3,3
10,1,3,3,1,3,1,1,2
10,1,4,1,3,1,2,1,2
10,1,5,2,2,2,2,2,1
10,2,1,3,3,1,3,3,3
10,2,2,1,1,2,1,2,2
10,2,3,1,3,1,2,3,3
10,2,4,2,2,3,2,1,1
10,2,5,2,2,3,3,1,2
10,3,1,3,3,2,1,3,1
10,3,2,1,1,1,3,2,3
10,3,3,3,1,1,3,2,1
10,3,4,1,2,2,1,3,3
10,3,5,2,2,3,2,1,2
10,4,1,1,2,2,3,1,1
10,4,2,1,1,3,2,2,1
10,4,3,3,1,1,2,3,2
10,4,4,2,3,2,3,1,3
10,4,5,2,3,3,1,2,3
10,5,1,3,3,1,1,3,2
10,5,2,1,2,2,2,3,3
10,5,3,3,3,1,1,1,2
10,5,4,2,1,2,2,2,3
10,5,5,1,2,3,3,1,1
10,6,1,2,3,3,3,2,2
10,6,2,3,1,3,3,3,2
10,6,3,1,2,2,2,1,3
10,6,4,3,1,1,2,3,1
10,6,5,2,3,1,1,2,1
10,7,1,3,2,3,3,3,1
10,7,2,2,3,2,2,2,3
10,7,3,2,2,1,3,3,2
10,7,4,1,1,1,1,1,2
10,7,5,3,1,3,1,1,3
10,8,1,2,1,1,3,1,3
10,8,2,1,3,2,1,2,1
10,8,3,3,1,2,3,1,2
10,8,4,1,3,3,1,2,1
10,8,5,3,2,3,2,3,2
10,9,1,1,3,1,2,1,1
10,9,2,3,1,3,3,1,2
10,9,3,2,2,2,1,3,3
10,9,4,2,3,2,2,3,1
10,9,5,1,2,1,1,2,3
10,10,1,2,2,1,3,1,1
10,10,2,3,3,2,3,2,2
10,10,3,3,3,3,2,2,3
10,10,4,2,1,3,2,3,1
10,10,5,1,1,2,1,3,2
10,11,1,3,1,2,2,2,1
10,11,2,1,2,1,1,1,3
10,11,3,2,1,2,2,1,1
10,11,4,3,3,3,3,3,3
10,11,5,1,2,1,1,2,2
10,12,1,1,3,1,3,3,3
10,12,2,3,1,2,2,1,1
10,12,3,2,2,3,1,2,2
10,12,4,2,2,1,3,2,2
10,12,5,1,1,3,1,3,3
10,13,1,2,1,1,2,3,2
10,13,2,3,3,2,1,1,3
10,13,3,3,2,1,2,3,1
10,13,4,1,2,3,3,2,1
10,13,5,1,3,2,3,1,2
10,14,1,2,3,3,1,1,3
10,14,2,1,3,1,2,1,2
10,14,3,1,1,1,3,2,1
10,14,4,2,1,3,1,2,3
10,14,5,3,2,2,3,3,1
10,15,1,3,2,3,1,3,3
10,15,2,1,1,1,3,1,1
10,15,3,2,3,2,2,2,2
10,15,4,2,2,2,1,3,2
10,15,5,3,3,3,2,2,3
10,16,1,1,3,3,2,3,2
10,16,2,2,3,3,3,3,1
10,16,3,3,2,1,1,1,1
10,16,4,3,2,1,2,2,3
10,16,5,2,1,2,3,2,3
10,17,1,2,2,1,2,3,3
10,17,2,2,3,1,3,1,3
10,17,3,3,3,3,3,2,1
10,17,4,1,1,2,1,3,2
10,17,5,1,1,2,1,1,2
10,18,1,2,3,1,3,3,3
10,18,2,3,2,2,2,1,2
10,18,3,3,1,2,1,1,1
10,18,4,1,1,3,1,2,1
10,18,5,1,2,3,2,2,2
10,19,1,3,3,1,1,2,2
10,19,2,2,2,2,3,3,1
10,19,3,1,1,3,2,1,3
10,19,4,1,2,2,3,3,3
10,19,5,2,1,1,2,2,2
10,20,1,1,2,2,3,2,2
10,20,2,3,1,2,3,2,3
10,20,3,3,3,3,1,1,1
10,20,4,2,1,1,2,3,3
10,20,5,2,3,3,1,1,1
10,21,1,3,3,1,1,3,2
10,21,2,1,2,3,2,1,1
10,21,3,1,3,1,2,3,1
10,21,4,3,1,2,3,2,3
10,21,5,2,2,3,1,1,2
11,1,1,3,1,3,1,3,3
11,1,2,2,3,2,3,1,2
11,1,3,3,3,2,2,1,3
11,1,4,1,1,3,3,3,2
11,1,5,2,2,1,1,2,1
11,2,1,2,1,3,3,1,2
11,2,2,3,3,2,1,3,3
11,2,3,2,1,2,1,2,1
11,2,4,1,2,1,2,1,3
11,2,5,1,2,1,2,2,1
11,3,1,3,2,3,3,3,1
11,3,2,3,2,1,2,2,2
11,3,3,1,3,3,3,3,1
11,3,4,1,3,2,2,2,2
11,3,5,2,1,2,1,1,3
11,4,1,2,1,3,2,3,2
11,4,2,1,2,3,1,2,3
11,4,3,1,3,1,3,1,3
11,4,4,3,2,2,1,2,1
11,4,5,3,1,1,3,1,2
11,5,1,2,3,2,2,3,1
11,5,2,1,1,2,1,2,2
11,5,3,3,2,3,3,1,3
11,5,4,2,3,1,2,3,1
11,5,5,1,1,1,1,1,3
11,6,1,2,3,3,3,2,2
11,6,2,2,2,3,2,3,2
11,6,3,3,3,1,3,2,1
11,6,4,3,1,1,2,3,1
11,6,5,1,2,2,1,1,3
11,7,1,2,3,1,1,1,1
11,7,2,1,2,2,3,3,2
11,7,3,3,1,3,2,2,3
11,7,4,1,3,3,2,2,3
11,7,5,3,2,1,1,3,2
11,8,1,3,2,1,2,2,3
11,8,2,2,1,2,3,1,1
11,8,3,2,2,2,3,1,1
11,8,4,1,3,3,1,3,2
11,8,5,3,1,1,1,3,2
11,9,1,3,2,1,1,3,2
11,9,2,1,1,3,3,2,1
11,9,3,2,3,2,3,2,3
11,9,4,3,3,2,2,1,3
11,9,5,1,1,3,2,1,1
11,10,1,1,3,1,2,1,2
11,10,2,2,2,3,3,3,3
11,10,3,3,3,3,3,1,2
11,10,4,2,1,1,1,2,3
11,10,5,1,2,2,2,3,1
11,11,1,1,1,2,3,3,3
11,11,2,2,2,3,1,2,1
11,11,3,3,3,3,2,3,2
11,11,4,2,1,2,1,2,1
11,11,5,1,2,1,3,1,3
11,12,1,2,1,1,1,1,1
11,12,2,3,3,2,2,2,2
11,12,3,3,3,2,1,1,1
11,12,4,2,1,1,2,2,2
11,12,5,1,2,3,3,3,3
11,13,1,1,3,2,1,3,1
11,13,2,3,1,1,3,2,2
11,13,3,2,2,3,2,1,3
11,13,4,2,2,2,2,1,2
11,13,5,1,3,1,3,2,1
11,14,1,2,3,1,3,1,2
11,14,2,1,3,2,1,2,2
11,14,3,3,1,3,2,3,3
11,14,4,3,1,3,1,3,3
11,14,5,1,2,2,2,2,1
11,15,1,1,3,2,2,2,2
11,15,2,3,2,1,3,1,1
11,15,3,3,2,3,1,1,1
11,15,4,2,3,3,1,3,3
11,15,5,2,1,1,3,3,3
11,16,1,1,1,3,1,1,2
11,16,2,2,2,3,3,2,2
11,16,3,1,1,1,2,3,1
11,16,4,3,2,2,3,3,1
11,16,5,2,3,1,2,2,3
11,17,1,2,2,1,1,3,2
11,17,2,3,3,2,1,1,3
11,17,3,1,3,3,3,2,1
11,17,4,3,1,2,2,1,3
11,17,5,2,1,3,2,2,1
11,18,1,1,1,1,3,1,3
11,18,2,1,1,2,3,3,2
11,18,3,2,3,3,2,1,1
11,18,4,2,2,2,1,3,2
11,18,5,3,2,1,1,2,3
11,19,1,3,1,2,2,3,1
11,19,2,1,2,3,1,1,2
11,19,3,3,1,3,3,2,2
11,19,4,2,2,2,2,1,3
11,19,5,1,3,1,1,3,1
11,20,1,2,1,1,1,1,2
11,20,2,1,1,3,2,1,2
11,20,3,3,3,2,3,2,3
11,20,4,2,2,2,1,3,1
11,20,5,3,3,1,3,2,3
11,21,1,1,2,1,2,2,3
11,21,2,3,2,3,2,2,1
11,21,3,3,3,3,3,3,1
11,21,4,1,3,1,3,3,3
11,21,5,2,1,2,1,1,2
12,1,1,2,3,2,2,3,1
12,1,2,3,2,1,3,1,2
12,1,3,1,1,3,1,2,3
12,1,4,3,1,1,1,2,1
12,1,5,1,2,2,3,3,2
12,2,1,3,1,2,3,3,2
12,2,2,2,3,3,2,1,3
12,2,3,1,1,1,2,3,1
12,2,4,2,3,3,1,1,3
12,2,5,1,2,1,1,2,1
12,3,1,2,3,3,3,2,2
12,3,2,2,2,2,3,2,3
12,3,3,3,3,3,2,1,2
12,3,4,3,2,2,2,1,3
12,3,5,1,1,1,1,3,1
12,4,1,1,1,3,3,1,1
12,4,2,3,3,2,1,2,2
12,4,3,2,2,1,2,3,3
12,4,4,3,2,1,3,1,1
12,4,5,1,3,2,1,3,3
12,5,1,3,2,1,1,3,3
12,5,2,2,1,1,2,2,2
12,5,3,2,1,3,2,2,2
12,5,4,1,3,2,3,1,1
12,5,5,1,2,3,1,1,3
12,6,1,1,2,1,1,1,3
12,6,2,2,1,3,3,3,1
12,6,3,3,3,2,2,2,2
12,6,4,2,1,2,3,2,1
12,6,5,3,3,3,2,3,2
12,7,1,2,3,1,3,1,2
12,7,2,1,2,3,3,2,2
12,7,3,1,1,2,2,3,3
12,7,4,3,1,1,2,1,1
12,7,5,3,2,3,1,2,1
12,8,1,2,3,3,1,3,3
12,8,2,3,1,3,3,2,1
12,8,3,1,2,2,2,2,1
12,8,4,2,3,2,1,3,3
12,8,5,1,2,1,2,1,2
12,9,1,3,1,2,3,1,3
12,9,2,1,2,3,2,2,1
12,9,3,3,2,2,1,3,2
12,9,4,2,3,1,1,3,2
12,9,5,2,1,1,3,1,3
12,10,1,3,1,2,2,3,3
12,10,2,1,1,3,2,3,3
12,10,3,1,3,1,1,2,2
12,10,4,2,2,2,3,2,2
12,10,5,3,3,1,1,1,1
12,11,1,3,2,1,2,3,2
12,11,2,2,3,3,3,1,1
12,11,3,2,2,3,3,3,1
12,11,4,1,3,2,2,1,2
12,11,5,1,1,2,1,2,3
12,12,1,2,3,1,2,1,1
12,12,2,3,1,3,1,2,3
12,12,3,2,1,3,1,1,1
12,12,4,1,2,2,2,3,2
12,12,5,3,3,1,3,2,3
12,13,1,1,3,3,3,3,2
12,13,2,3,1,3,1,1,2
12,13,3,2,2,1,3,2,3
12,13,4,3,1,1,2,1,3
12,13,5,2,2,2,1,2,1
12,14,1,3,2,3,1,1,3
12,14,2,2,1,1,2,2,2
12,14,3,3,3,2,3,3,1
12,14,4,1,3,2,3,3,1
12,14,5,1,1,1,1,1,2
12,15,1,2,2,2,3,3,1
12,15,2,2,2,3,2,3,3
12,15,3,1,3,3,2,2,3
12,15,4,1,3,2,1,2,1
12,15,5,3,1,1,1,1,2
12,16,1,1,1,2,3,1,3
12,16,2,3,3,1,2,3,1
12,16,3,3,2,2,3,1,2
12,16,4,2,3,1,2,2,3
12,16,5,2,2,3,1,2,2
12,17,1,3,3,2,2,1,1
12,17,2,3,3,1,1,2,2
12,17,3,1,1,3,3,3,2
12,17,4,2,2,2,2,1,3
12,17,5,1,1,3,3,3,1
12,18,1,2,1,3,1,3,1
12,18,2,3,3,2,2,1,2
12,18,3,2,1,1,3,3,3
12,18,4,1,2,1,3,2,3
12,18,5,1,2,3,1,1,1
12,19,1,2,2,3,3,1,2
12,19,2,1,3,1,1,3,3
12,19,3,3,1,2,2,2,1
12,19,4,2,1,2,1,2,2
12,19,5,3,2,3,2,3,3
12,20,1,3,2,3,1,1,3
12,20,2,3,1,3,2,2,3
12,20,3,1,3,1,3,2,1
12,20,4,2,1,2,2,3,2
12,20,5,1,3,1,3,1,1
12,21,1,3,1,3,2,1,3
12,21,2,3,2,1,3,3,2
12,21,3,1,3,2,3,2,2
12,21,4,2,2,1,1,3,1
12,21,5,2,3,2,1,2,1
13,1,1,1,3,2,1,1,3
13,1,2,3,3,3,1,3,2
13,1,3,2,1,1,2,2,1
13,1,4,2,1,2,3,2,3
13,1,5,1,2,1,2,1,1
13,2,1,3,1,2,1,2,1
13,2,2,1,2,3,2,3,2
13,2,3,1,2,3,3,3,2
13,2,4,2,3,1,2,1,3
13,2,5,3,1,1,3,1,1
13,3,1,2,3,3,3,2,3
13,3,2,1,2,2,1,2,3
13,3,3,3,2,1,2,1,1
13,3,4,2,3,3,3,1,2
13,3,5,1,1,2,1,3,2
13,4,1,2,1,1,1,1,2
13,4,2,1,1,1,3,2,2
13,4,3,1,3,3,2,2,1
13,4,4,3,2,2,3,3,3
13,4,5,3,3,3,1,3,1
13,5,1,2,2,2,2,3,3
13,5,2,3,1,3,3,2,3
13,5,3,3,3,1,3,2,2
13,5,4,1,1,3,1,1,1
13,5,5,2,2,2,2,3,1
13,6,1,2,3,1,1,3,3
13,6,2,1,3,1,2,3,3
13,6,3,2,2,2,1,1,2
13,6,4,1,2,2,2,1,2
13,6,5,3,1,3,3,2,1
13,7,1,3,3,2,3,1,3
13,7,2,2,3,3,2,3,2
13,7,3,1,1,2,3,1,3
13,7,4,1,1,1,2,3,2
13,7,5,3,2,1,1,2,1
13,8,1,1,3,1,2,1,3
13,8,2,2,1,1,3,3,1
13,8,3,3,1,2,3,3,2
13,8,4,1,2,3,1,2,3
13,8,5,2,2,3,1,2,1
13,9,1,3,2,3,2,2,2
13,9,2,2,3,3,1,1,2
13,9,3,3,2,2,2,2,1
13,9,4,1,1,1,3,3,3
13,9,5,2,3,2,1,1,1
13,10,1,3,3,2,1,3,3
13,10,2,1,1,3,2,1,1
13,10,3,3,2,1,3,1,1
13,10,4,2,2,1,3,2,2
13,10,5,2,1,2,2,2,3
13,11,1,1,3,3,1,3,2
13,11,2,1,3,3,1,3,1
13,11,3,2,2,2,3,1,3
13,11,4,3,1,1,2,2,1
13,11,5,2,1,2,2,1,2
13,12,1,1,2,1,1,2,3
13,12,2,3,2,1,1,3,2
13,12,3,3,3,3,3,3,2
13,12,4,1,3,3,3,2,3
13,12,5,2,1,2,2,1,1
13,13,1,2,1,1,1,3,3
13,13,2,1,2,2,3,1,1
13,13,3,3,3,3,2,2,2
13,13,4,2,2,3,3,1,3
13,13,5,1,1,2,1,2,2
13,14,1,1,1,3,1,1,3
13,14,2,2,3,1,2,3,1
13,14,3,3,1,2,1,2,3
13,14,4,2,2,2,3,2,2
13,14,5,3,3,1,2,3,1
13,15,1,2,1,2,1,2,3
13,15,2,3,3,3,3,3,1
13,15,3,3,2,3,2,3,1
13,15,4,1,3,1,3,1,2
13,15,5,1,2,1,2,1,2
13,16,1,2,1,3,2,3,2
13,16,2,3,3,2,1,1,1
13,16,3,1,1,2,3,3,1
13,16,4,2,3,3,2,2,3
13,16,5,3,2,1,1,1,2
13,17,1,1,2,1,3,2,1
13,17,2,3,1,2,1,3,2
13,17,3,1,2,1,3,2,3
13,17,4,2,3,3,2,1,1
13,17,5,3,3,2,2,3,3
13,18,1,2,1,1,3,1,2
13,18,2,3,1,3,3,1,3
13,18,3,1,2,3,1,2,3
13,18,4,2,3,1,1,2,2
13,18,5,3,3,2,2,3,1
13,19,1,2,1,3,1,1,1
13,19,2,1,2,2,2,3,3
13,19,3,2,1,1,1,3,1
13,19,4,1,2,2,2,1,2
13,19,5,3,3,3,3,2,3
13,20,1,3,2,1,3,2,2
13,20,2,2,2,3,3,3,3
13,20,3,3,3,2,1,1,1
13,20,4,1,1,1,2,2,2
13,20,5,1,1,3,2,1,3
13,21,1,2,3,2,3,2,2
13,21,2,1,3,2,1,2,1
13,21,3,1,2,1,1,3,1
13,21,4,2,2,1,3,3,3
13,21,5,3,1,3,2,1,3
14,1,1,3,1,1,1,3,3
14,1,2,1,3,2,3,1,2
14,1,3,3,2,3,1,1,2
14,1,4,1,1,2,3,3,1
14,1,5,2,2,3,2,2,1
14,2,1,2,3,1,2,2,3
14,2,2,1,1,3,1,3,3
14,2,3,3,1,3,3,3,2
14,2,4,2,3,1,2,2,2
14,2,5,3,2,2,3,1,1
14,3,1,1,1,2,2,2,2
14,3,2,2,3,1,1,1,1
14,3,3,2,2,2,2,2,1
14,3,4,1,3,1,1,1,2
14,3,5,3,1,3,3,3,3
14,4,1,3,2,3,1,2,1
14,4,2,2,2,2,1,3,2
14,4,3,1,1,3,2,2,1
14,4,4,3,3,1,3,1,3
14,4,5,1,3,2,2,3,3
14,5,1,2,2,3,3,1,2
14,5,2,1,3,3,1,2,2
14,5,3,3,1,1,1,2,1
14,5,4,2,2,1,3,1,3
14,5,5,1,3,2,2,3,3
14,6,1,2,1,2,3,1,1
14,6,2,1,3,3,1,2,3
14,6,3,3,2,1,2,3,2
14,6,4,3,2,2,2,1,2
14,6,5,2,1,1,3,3,1
14,7,1,2,2,2,1,3,3
14,7,2,3,1,1,2,2,2
14,7,3,1,2,3,2,1,1
14,7,4,2,1,1,1,3,2
14,7,5,3,3,2,3,2,3
14,8,1,2,1,3,2,2,3
14,8,2,1,3,1,3,1,1
14,8,3,2,1,1,2,3,2
14,8,4,3,2,2,1,2,3
14,8,5,1,3,3,3,1,1
14,9,1,1,2,3,3,3,2
14,9,2,2,1,1,2,2,3
14,9,3,3,3,2,1,1,1
14,9,4,3,3,3,3,3,2
14,9,5,1,2,2,1,1,1
14,10,1,2,2,3,3,2,1
14,10,2,1,1,1,1,1,3
14,10,3,3,2,1,2,1,3
14,10,4,2,3,3,1,3,1
14,10,5,1,1,2,3,2,2
14,11,1,3,3,2,2,3,2
14,11,2,2,1,3,1,1,3
14,11,3,1,2,1,3,2,1
14,11,4,2,3,2,2,1,2
14,11,5,3,2,1,1,3,3
14,12,1,2,2,1,1,1,3
14,12,2,3,1,2,3,2,1
14,12,3,3,3,3,3,2,2
14,12,4,1,1,2,2,3,1
14,12,5,1,3,3,2,3,2
14,13,1,2,3,2,1,2,2
14,13,2,2,3,2,3,3,3
14,13,3,1,2,1,2,2,1
14,13,4,3,1,3,1,1,2
14,13,5,3,2,3,2,3,1
14,14,1,3,2,2,1,2,2
14,14,2,1,3,1,3,1,3
14,14,3,1,1,1,3,1,3
14,14,4,2,3,3,2,3,1
14,14,5,3,1,2,1,3,1
14,15,1,3,1,1,2,2,3
14,15,2,1,1,3,2,1,2
14,15,3,3,3,1,1,3,1
14,15,4,2,2,3,3,1,2
14,15,5,2,2,2,3,2,3
14,16,1,1,2,3,1,3,3
14,16,2,3,1,2,3,1,2
14,16,3,1,3,2,2,1,3
14,16,4,2,1,1,3,3,1
14,16,5,2,3,1,2,2,1
14,17,1,3,3,1,2,1,3
14,17,2,3,2,2,3,3,3
14,17,3,2,1,2,3,3,1
14,17,4,1,2,3,1,2,2
14,17,5,1,1,3,1,2,2
14,18,1,2,3,1,1,1,2
14,18,2,3,2,3,2,2,1
14,18,3,3,1,2,3,3,3
14,18,4,2,2,3,2,1,1
14,18,5,1,3,1,1,2,2
14,19,1,2,3,3,3,2,3
14,19,2,2,1,2,2,1,2
14,19,3,1,2,1,3,3,1
14,19,4,1,2,1,2,3,2
14,19,5,3,1,2,1,1,1
14,20,1,3,2,1,3,2,2
14,20,2,1,3,3,1,3,3
14,20,3,2,2,2,2,3,2
14,20,4,1,3,3,1,2,3
14,20,5,3,1,1,3,1,1
14,21,1,3,2,1,3,3,2
14,21,2,2,3,3,1,1,3
14,21,3,1,1,2,2,2,1
14,21,4,2,1,3,1,2,1
14,21,5,1,3,2,2,1,3
15,1,1,3,2,3,2,1,3
15,1,2,3,3,1,2,2,3
15,1,3,1,2,2,1,1,1
15,1,4,1,1,1,1,3,2
15,1,5,2,3,2,3,2,1
15,2,1,3,2,2,1,2,3
15,2,2,2,1,3,3,3,2
15,2,3,1,3,1,2,1,1
15,2,4,1,1,3,3,3,2
15,2,5,2,2,1,1,2,1
15,3,1,3,1,3,2,1,2
15,3,2,3,3,3,3,1,2
15,3,3,2,1,2,2,3,3
15,3,4,2,3,2,3,3,3
15,3,5,1,2,1,1,2,1
15,4,1,3,3,1,1,3,1
15,4,2,2,1,1,1,1,3
15,4,3,3,2,3,2,3,1
15,4,4,1,2,2,3,1,3
15,4,5,1,3,2,3,2,2
15,5,1,2,2,2,1,1,2
15,5,2,1,2,2,1,3,3
15,5,3,2,1,3,2,2,2
15,5,4,3,3,1,3,1,1
15,5,5,3,1,3,2,2,3
15,6,1,1,1,3,3,2,1
15,6,2,2,1,1,2,2,2
15,6,3,1,3,3,3,3,1
15,6,4,2,3,1,2,3,2
15,6,5,3,2,2,1,1,3
15,7,1,2,2,1,3,2,3
15,7,2,1,1,2,2,1,1
15,7,3,1,1,1,2,3,3
15,7,4,3,3,2,1,2,2
15,7,5,2,2,3,3,1,1
15,8,1,2,2,2,2,2,1
15,8,2,1,2,1,2,1,2
15,8,3,3,3,3,1,3,1
15,8,4,3,3,3,1,3,2
15,8,5,1,1,1,3,1,3
15,9,1,3,1,2,3,2,2
15,9,2,2,3,2,3,3,2
15,9,3,3,1,3,1,2,3
15,9,4,1,2,1,2,1,1
15,9,5,2,3,3,1,3,3
15,10,1,2,2,3,3,1,1
15,10,2,3,3,1,2,2,3
15,10,3,2,3,1,1,1,2
15,10,4,3,2,3,2,3,3
15,10,5,1,1,2,1,3,2
15,11,1,3,2,1,1,3,2
15,11,2,1,1,2,3,2,1
15,11,3,2,1,1,1,3,3
15,11,4,1,3,2,3,2,1
15,11,5,2,3,3,2,1,3
15,12,1,1,1,2,2,3,1
15,12,2,3,1,2,3,1,1
15,12,3,3,2,3,3,1,2
15,12,4,2,3,1,1,3,3
15,12,5,1,2,3,2,2,2
15,13,1,1,1,3,1,1,2
15,13,2,2,3,2,2,1,2
15,13,3,3,1,1,1,2,1
15,13,4,3,3,1,3,2,3
15,13,5,1,2,3,3,3,3
15,14,1,1,3,1,3,3,2
15,14,2,2,2,2,2,2,1
15,14,3,2,2,2,2,2,3
15,14,4,3,1,3,1,1,3
